"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN005010600","AHMADABAD, IN","1989-07-08",,"81","90",
"IN005010600","AHMADABAD, IN","1989-07-09","0.00","85","90",
"IN005010600","AHMADABAD, IN","1989-07-10",,"82",,"78"
"IN005010600","AHMADABAD, IN","1989-07-11","0.03","85","94","78"
"IN005010600","AHMADABAD, IN","1989-07-12","0.00","88","92",
"IN005010600","AHMADABAD, IN","1989-07-13",,"84","94","79"
"IN005010600","AHMADABAD, IN","1989-07-14",,"84","91",
"IN005010600","AHMADABAD, IN","1989-07-15",,"84","91",
"IN005010600","AHMADABAD, IN","1989-07-16","0.00","87","95","79"
"IN005010600","AHMADABAD, IN","1989-07-17","0.00","89","98",
"IN005010600","AHMADABAD, IN","1989-07-18","2.65","86","94","76"
"IN005010600","AHMADABAD, IN","1989-07-19","0.00","85",,"80"
"IN005010600","AHMADABAD, IN","1989-07-20",,"85","94","79"
"IN005010600","AHMADABAD, IN","1989-07-21","0.00","85","94","79"
"IN005010600","AHMADABAD, IN","1989-07-22","0.00","83","95",
"IN005010600","AHMADABAD, IN","1989-07-23",,"84","96",
"IN005010600","AHMADABAD, IN","1989-07-24",,"82","94","76"
"IN005010600","AHMADABAD, IN","1989-07-25","1.31","79","83","77"
"IN005010600","AHMADABAD, IN","1989-07-26","0.30","81","87","77"
"IN005010600","AHMADABAD, IN","1989-07-27","0.23","81","87","77"
"IN005010600","AHMADABAD, IN","1989-07-28","0.00","83","88",
"IN005010600","AHMADABAD, IN","1989-07-29","0.43","81",,"77"
"IN005010600","AHMADABAD, IN","1989-07-30","0.00","82","86",
"IN005010600","AHMADABAD, IN","1989-07-31","0.00","80","87",
"IN005010600","AHMADABAD, IN","1989-08-01","0.00","82","89","77"
"IN005010600","AHMADABAD, IN","1989-08-02","0.00","83","88","77"
"IN005010600","AHMADABAD, IN","1989-08-03","0.09","82","89","76"
"IN005010600","AHMADABAD, IN","1989-08-04","0.02","83","89","77"
"IN005010600","AHMADABAD, IN","1989-08-05","0.03","83","90","75"
"IN005010600","AHMADABAD, IN","1989-08-06","0.00","84","92","77"
"IN005010600","AHMADABAD, IN","1989-08-07","0.00","85","92",
"IN005010600","AHMADABAD, IN","1989-08-08","0.00","84",,"79"
"IN005010600","AHMADABAD, IN","1989-08-09",,"81","86",
"IN005010600","AHMADABAD, IN","1989-08-10",,"82","88","78"
"IN005010600","AHMADABAD, IN","1989-08-11","0.00","84","91","77"
"IN005010600","AHMADABAD, IN","1989-08-12","0.00","85","93","77"
"IN005010600","AHMADABAD, IN","1989-08-13",,"85","92",
"IN005010600","AHMADABAD, IN","1989-08-14","0.00","84","91","79"
"IN005010600","AHMADABAD, IN","1989-08-15","0.01","80",,
"IN005010600","AHMADABAD, IN","1989-08-16","0.14","80","89",
"IN005010600","AHMADABAD, IN","1989-08-17","1.48","79","82","77"
"IN005010600","AHMADABAD, IN","1989-08-18","0.39","83","90","77"
"IN005010600","AHMADABAD, IN","1989-08-19","0.03","81","86",
"IN005010600","AHMADABAD, IN","1989-08-20","0.95","80","87","76"
"IN005010600","AHMADABAD, IN","1989-08-21","3.13","79","90","76"
"IN005010600","AHMADABAD, IN","1989-08-22","4.43","81",,"77"
"IN005010600","AHMADABAD, IN","1989-08-23","0.00","81","87",
"IN005010600","AHMADABAD, IN","1989-08-24","0.15","80",,
"IN005010600","AHMADABAD, IN","1989-08-25","0.15","79","85","76"
"IN005010600","AHMADABAD, IN","1989-08-26","0.84","78","79","76"
"IN005010600","AHMADABAD, IN","1989-08-27","0.94","79","87","76"
"IN005010600","AHMADABAD, IN","1989-08-28","0.78","81","89","76"
"IN005010600","AHMADABAD, IN","1989-08-29","0.01","83","89","78"
"IN005010600","AHMADABAD, IN","1989-08-30","0.00","83","89",
"IN005010600","AHMADABAD, IN","1989-08-31","0.00","81",,"77"
"IN005010600","AHMADABAD, IN","1989-09-01",,"81","86","78"
"IN005010600","AHMADABAD, IN","1989-09-02","0.01","82",,"78"
"IN005010600","AHMADABAD, IN","1989-09-03","0.00","84","90",
"IN005010600","AHMADABAD, IN","1989-09-04","0.00","83","90","76"
"IN005010600","AHMADABAD, IN","1989-09-05","0.00","83","92","76"
"IN005010600","AHMADABAD, IN","1989-09-06","0.00","83","92","75"
"IN005010600","AHMADABAD, IN","1989-09-07","0.00","83","92","76"
"IN005010600","AHMADABAD, IN","1989-09-08","0.00","83","92","76"
"IN005010600","AHMADABAD, IN","1989-09-09","0.00","85","94","76"
"IN005010600","AHMADABAD, IN","1989-09-10","0.00","86","94","78"
"IN005010600","AHMADABAD, IN","1989-09-11","0.00","84","94","77"
"IN005010600","AHMADABAD, IN","1989-09-12","0.00","83","93","76"
"IN005010600","AHMADABAD, IN","1989-09-13","0.00","85","94","76"
"IN005010600","AHMADABAD, IN","1989-09-14","0.00","83",,"76"
"IN005010600","AHMADABAD, IN","1989-09-15","0.00","86","96","77"
"IN005010600","AHMADABAD, IN","1989-09-16","0.00","87","98","78"
"IN005010600","AHMADABAD, IN","1989-09-17","0.00","86","97","78"
"IN005010600","AHMADABAD, IN","1989-09-18","0.00","87","96","81"
"IN005010600","AHMADABAD, IN","1989-09-19","0.00","85","96","78"
"IN005010600","AHMADABAD, IN","1989-09-20","0.00","86","91","80"
"IN005010600","AHMADABAD, IN","1989-09-21",,"87","98",
"IN005010600","AHMADABAD, IN","1989-09-22","0.00","83","94",
"IN005010600","AHMADABAD, IN","1989-09-23","0.00","84","94","78"
"IN005010600","AHMADABAD, IN","1989-09-24","0.00","85","92",
"IN005010600","AHMADABAD, IN","1989-09-25","0.00","86","96","79"
"IN005010600","AHMADABAD, IN","1989-09-26",,"85","97",
"IN005010600","AHMADABAD, IN","1989-09-27","0.00","85","95","75"
"IN005010600","AHMADABAD, IN","1989-09-28","0.00","85","96","76"
"IN005010600","AHMADABAD, IN","1989-09-29","0.00","84","98","76"
"IN005010600","AHMADABAD, IN","1989-09-30","0.00","86","99","77"
"IN005010600","AHMADABAD, IN","1989-10-01","0.00","84",,
"IN005010600","AHMADABAD, IN","1989-10-02","0.00","86","97",
"IN005010600","AHMADABAD, IN","1989-10-03","0.00","87","98","78"
"IN005010600","AHMADABAD, IN","1989-10-04","0.00","87","98","76"
"IN005010600","AHMADABAD, IN","1989-10-05","0.00","86","98","77"
"IN005010600","AHMADABAD, IN","1989-10-06","0.00","85","100","74"
"IN005010600","AHMADABAD, IN","1989-10-07","0.00","86","102","75"
"IN005010600","AHMADABAD, IN","1989-10-08","0.00","86","101","72"
"IN005010600","AHMADABAD, IN","1989-10-09","0.00","83","101","69"
"IN005010600","AHMADABAD, IN","1989-10-10","0.00","86","99","75"
"IN005010600","AHMADABAD, IN","1989-10-11","0.00","85","95","74"
"IN005010600","AHMADABAD, IN","1989-10-12","0.00","84","94",
"IN005010600","AHMADABAD, IN","1989-10-13","0.00","82","97",
"IN005010600","AHMADABAD, IN","1989-10-14","0.00","84","98",
"IN005010600","AHMADABAD, IN","1989-10-15","0.00","84","100",
"IN005010600","AHMADABAD, IN","1989-10-16","0.00","86","99","67"
"IN005010600","AHMADABAD, IN","1989-10-17","0.00","81","98","67"
"IN005010600","AHMADABAD, IN","1989-10-18","0.00","78","98","62"
"IN005010600","AHMADABAD, IN","1989-10-19","0.00","83","97","63"
"IN005010600","AHMADABAD, IN","1989-10-20","0.00","78","96",
"IN005010600","AHMADABAD, IN","1989-10-21","0.00","81","98","65"
"IN005010600","AHMADABAD, IN","1989-10-22","0.00","81","97","64"
"IN005010600","AHMADABAD, IN","1989-10-23","0.00","78","96","63"
"IN005010600","AHMADABAD, IN","1989-10-24","0.00","79","96","66"
"IN005010600","AHMADABAD, IN","1989-10-25","0.00","79","97",
"IN005010600","AHMADABAD, IN","1989-10-26","0.00","82","98","64"
"IN005010600","AHMADABAD, IN","1989-10-27","0.00","82","98","63"
"IN005010600","AHMADABAD, IN","1989-10-28","0.00","83","98",
"IN005010600","AHMADABAD, IN","1989-10-29","0.00","78","96","66"
"IN005010600","AHMADABAD, IN","1989-10-30","0.00","82","96","68"
"IN005010600","AHMADABAD, IN","1989-10-31","0.00","78","96","68"
"IN005010600","AHMADABAD, IN","1989-11-01","0.00","81","97",
"IN005010600","AHMADABAD, IN","1989-11-02","0.00","80","97",
"IN005010600","AHMADABAD, IN","1989-11-03","0.00","80","95",
"IN005010600","AHMADABAD, IN","1989-11-04","0.00","75","94","66"
"IN005010600","AHMADABAD, IN","1989-11-05","0.00","78","92","67"
"IN005010600","AHMADABAD, IN","1989-11-06","0.00","74","94","65"
"IN005010600","AHMADABAD, IN","1989-11-07","0.00","79","92","67"
"IN005010600","AHMADABAD, IN","1989-11-08","0.00","79","92","64"
"IN005010600","AHMADABAD, IN","1989-11-09","0.00","75","91",
"IN005010600","AHMADABAD, IN","1989-11-10","0.00","76","91","60"
"IN005010600","AHMADABAD, IN","1989-11-11","0.00","83","94",
"IN005010600","AHMADABAD, IN","1989-11-12","0.00","80","97","72"
"IN005010600","AHMADABAD, IN","1989-11-13","0.00","81","98",
"IN005010600","AHMADABAD, IN","1989-11-14","0.00","82","98","64"
"IN005010600","AHMADABAD, IN","1989-11-15","0.00","78","96",
"IN005010600","AHMADABAD, IN","1989-11-16","0.00","76","94","62"
"IN005010600","AHMADABAD, IN","1989-11-17","0.00","76",,"61"
"IN005010600","AHMADABAD, IN","1989-11-18","0.00","72","96","59"
"IN005010600","AHMADABAD, IN","1989-11-19","0.00","77","97","60"
"IN005010600","AHMADABAD, IN","1989-11-20","0.00","79","97","65"
"IN005010600","AHMADABAD, IN","1989-11-21","0.00","76","97","63"
"IN005010600","AHMADABAD, IN","1989-11-22","0.00","78","96","61"
"IN005010600","AHMADABAD, IN","1989-11-23",,"69",,"63"
"IN005010600","AHMADABAD, IN","1989-11-24","0.00","76","92","63"
"IN005010600","AHMADABAD, IN","1989-11-25","0.00","75","92","66"
"IN005010600","AHMADABAD, IN","1989-11-26","0.00","75","91","62"
"IN005010600","AHMADABAD, IN","1989-11-27","0.00","76","87","64"
"IN005010600","AHMADABAD, IN","1989-11-28","0.00","73","86","64"
"IN005010600","AHMADABAD, IN","1989-11-29","0.00","74","86",
"IN005010600","AHMADABAD, IN","1989-11-30","0.00","75","85","68"
"IN005010600","AHMADABAD, IN","1989-12-01","0.00","76",,"69"
"IN005010600","AHMADABAD, IN","1989-12-02","0.00","75","88","68"
"IN005010600","AHMADABAD, IN","1989-12-03","0.00","75","87","63"
"IN005010600","AHMADABAD, IN","1989-12-04","0.00","71","87","59"
"IN005010600","AHMADABAD, IN","1989-12-05","0.00","70","86","56"
"IN005010600","AHMADABAD, IN","1989-12-06","0.00","71","89","55"
"IN005010600","AHMADABAD, IN","1989-12-07","0.00","71","89","56"
"IN005010600","AHMADABAD, IN","1989-12-08","0.00","70","89","55"
"IN005010600","AHMADABAD, IN","1989-12-09","0.00","72","89","56"
"IN005010600","AHMADABAD, IN","1989-12-10","0.00","69","87","55"
"IN005010600","AHMADABAD, IN","1989-12-11","0.00","69","87","56"
"IN005010600","AHMADABAD, IN","1989-12-12","0.00","70","85","53"
"IN005010600","AHMADABAD, IN","1989-12-13","0.00","73","85",
"IN005010600","AHMADABAD, IN","1989-12-14","0.00","73","87","63"
"IN005010600","AHMADABAD, IN","1989-12-15","0.00","71","86","61"
"IN005010600","AHMADABAD, IN","1989-12-16","0.00","70","85","58"
"IN005010600","AHMADABAD, IN","1989-12-17","0.00","69","84","59"
"IN005010600","AHMADABAD, IN","1989-12-18","0.00","69","87","56"
"IN005010600","AHMADABAD, IN","1989-12-19","0.00","70","87","56"
"IN005010600","AHMADABAD, IN","1989-12-20","0.00","69",,"55"
"IN005010600","AHMADABAD, IN","1989-12-21","0.00","69","83","57"
"IN005010600","AHMADABAD, IN","1989-12-22","0.00","67","78","59"
"IN005010600","AHMADABAD, IN","1989-12-23","0.00","65","77","52"
"IN005010600","AHMADABAD, IN","1989-12-24","0.00","66","78","52"
"IN005010600","AHMADABAD, IN","1989-12-25","0.00","67","80","56"
"IN005010600","AHMADABAD, IN","1989-12-26","0.00","65","77","51"
"IN005010600","AHMADABAD, IN","1989-12-27","0.00","65","77","51"
"IN005010600","AHMADABAD, IN","1989-12-28",,"65",,"53"
"IN005010600","AHMADABAD, IN","1989-12-29",,"71","83","56"
"IN005010600","AHMADABAD, IN","1989-12-30","0.00","69","83",
"IN005010600","AHMADABAD, IN","1989-12-31","0.00","66","82","51"
"IN005010600","AHMADABAD, IN","1990-01-01","0.00","63",,
"IN005010600","AHMADABAD, IN","1990-01-02","0.00","67","80","51"
"IN005010600","AHMADABAD, IN","1990-01-03","0.00","67","83","53"
"IN005010600","AHMADABAD, IN","1990-01-04","0.00","71","86",
"IN005010600","AHMADABAD, IN","1990-01-05","0.00","71","85","58"
"IN005010600","AHMADABAD, IN","1990-01-06","0.00","72","86","60"
"IN005010600","AHMADABAD, IN","1990-01-07","0.00","71","87","56"
"IN005010600","AHMADABAD, IN","1990-01-08","0.00","69","86","58"
"IN005010600","AHMADABAD, IN","1990-01-09","0.00","66",,"58"
"IN005010600","AHMADABAD, IN","1990-01-10","0.00","71","88",
"IN005010600","AHMADABAD, IN","1990-01-11","0.00","68","89","51"
"IN005010600","AHMADABAD, IN","1990-01-12","0.00","67","90","52"
"IN005010600","AHMADABAD, IN","1990-01-13","0.00","68","86","51"
"IN005010600","AHMADABAD, IN","1990-01-14","0.00","70","89","55"
"IN005010600","AHMADABAD, IN","1990-01-15","0.00","67","86","57"
"IN005010600","AHMADABAD, IN","1990-01-16","0.00","68","86","53"
"IN005010600","AHMADABAD, IN","1990-01-17","0.00","71","90","55"
"IN005010600","AHMADABAD, IN","1990-01-18","0.00","71","90","52"
"IN005010600","AHMADABAD, IN","1990-01-19","0.00","73","93","55"
"IN005010600","AHMADABAD, IN","1990-01-20","0.00","72","92","56"
"IN005010600","AHMADABAD, IN","1990-01-21","0.00","73","92","56"
"IN005010600","AHMADABAD, IN","1990-01-22","0.00","71",,"54"
"IN005010600","AHMADABAD, IN","1990-01-23","0.00","74","94","57"
"IN005010600","AHMADABAD, IN","1990-01-24","0.00","74","92","59"
"IN005010600","AHMADABAD, IN","1990-01-25","0.00","73","92","59"
"IN005010600","AHMADABAD, IN","1990-01-26","0.00","74","93","57"
"IN005010600","AHMADABAD, IN","1990-01-27","0.00","74","89","58"
"IN005010600","AHMADABAD, IN","1990-01-28","0.00","69","83","62"
"IN005010600","AHMADABAD, IN","1990-01-29","1.61","65",,
"IN005010600","AHMADABAD, IN","1990-01-30","0.00","69","88","57"
"IN005010600","AHMADABAD, IN","1990-01-31","0.00","70","85","55"
"IN005010600","AHMADABAD, IN","1990-02-01","0.00","70","80",
"IN005010600","AHMADABAD, IN","1990-02-02","0.00","68","84",
"IN005010600","AHMADABAD, IN","1990-02-03","0.00","70","87","51"
"IN005010600","AHMADABAD, IN","1990-02-04","0.00","72","89","54"
"IN005010600","AHMADABAD, IN","1990-02-05","0.00","72","89","56"
"IN005010600","AHMADABAD, IN","1990-02-06","0.00","78","94","61"
"IN005010600","AHMADABAD, IN","1990-02-07","0.00","80","95","65"
"IN005010600","AHMADABAD, IN","1990-02-08","0.00","77","89","67"
"IN005010600","AHMADABAD, IN","1990-02-09","0.00","77","88","67"
"IN005010600","AHMADABAD, IN","1990-02-10","0.00","77","90","65"
"IN005010600","AHMADABAD, IN","1990-02-11","0.00","76","92","67"
"IN005010600","AHMADABAD, IN","1990-02-12","0.00","81","94","70"
"IN005010600","AHMADABAD, IN","1990-02-13","0.00","72","82",
"IN005010600","AHMADABAD, IN","1990-02-14","0.00","71","82","59"
"IN005010600","AHMADABAD, IN","1990-02-15","0.00","70","82","58"
"IN005010600","AHMADABAD, IN","1990-02-16",,"68",,"58"
"IN005010600","AHMADABAD, IN","1990-02-17",,"71","87","58"
"IN005010600","AHMADABAD, IN","1990-02-18","0.00","64","75","55"
"IN005010600","AHMADABAD, IN","1990-02-19","0.00","69","78","54"
"IN005010600","AHMADABAD, IN","1990-02-20","0.00","71","82","56"
"IN005010600","AHMADABAD, IN","1990-02-21","0.00","70","84","56"
"IN005010600","AHMADABAD, IN","1990-02-22","0.00","72","86","58"
"IN005010600","AHMADABAD, IN","1990-02-23","0.00","76","87","60"
"IN005010600","AHMADABAD, IN","1990-02-24","0.00","79","90","69"
"IN005010600","AHMADABAD, IN","1990-02-25","0.00","78","89","63"
"IN005010600","AHMADABAD, IN","1990-02-26","0.00","75","86","64"
"IN005010600","AHMADABAD, IN","1990-02-27","0.00","68",,
"IN005010600","AHMADABAD, IN","1990-02-28","0.07","71","82","63"
"IN005010600","AHMADABAD, IN","1990-03-01","0.00","70","83","57"
"IN005010600","AHMADABAD, IN","1990-03-02","0.00","70","83","58"
"IN005010600","AHMADABAD, IN","1990-03-03","0.00","73","85","54"
"IN005010600","AHMADABAD, IN","1990-03-04","0.00","73","87","56"
"IN005010600","AHMADABAD, IN","1990-03-05","0.00","75","87","63"
"IN005010600","AHMADABAD, IN","1990-03-06","0.00","74","90","60"
"IN005010600","AHMADABAD, IN","1990-03-07","0.00","78",,"61"
"IN005010600","AHMADABAD, IN","1990-03-08","0.00","73","92","58"
"IN005010600","AHMADABAD, IN","1990-03-09","0.00","76","92","62"
"IN005010600","AHMADABAD, IN","1990-03-10","0.00","80","97","63"
"IN005010600","AHMADABAD, IN","1990-03-11","0.00","81","95","66"
"IN005010600","AHMADABAD, IN","1990-03-12","0.00","81","94","67"
"IN005010600","AHMADABAD, IN","1990-03-13","0.00","79","95","61"
"IN005010600","AHMADABAD, IN","1990-03-14","0.00","81","99","63"
"IN005010600","AHMADABAD, IN","1990-03-15","0.00","82","99","67"
"IN005010600","AHMADABAD, IN","1990-03-16","0.00","85","100","67"
"IN005010600","AHMADABAD, IN","1990-03-17","0.00","83","100","71"
"IN005010600","AHMADABAD, IN","1990-03-18","0.00","87","100","72"
"IN005010600","AHMADABAD, IN","1990-03-19","0.00","85","99","72"
"IN005010600","AHMADABAD, IN","1990-03-20","0.00","85","100","71"
"IN005010600","AHMADABAD, IN","1990-03-21",,"87","100","73"
"IN005010600","AHMADABAD, IN","1990-03-22","0.00","85","98","75"
"IN005010600","AHMADABAD, IN","1990-03-23","0.00","76","89","67"
"IN005010600","AHMADABAD, IN","1990-03-24","0.00","73","89","59"
"IN005010600","AHMADABAD, IN","1990-03-25","0.00","78","92",
"IN005010600","AHMADABAD, IN","1990-03-26","0.00","80","94","67"
"IN005010600","AHMADABAD, IN","1990-03-27","0.00","81","92","74"
"IN005010600","AHMADABAD, IN","1990-03-28","0.00","83","96","72"
"IN005010600","AHMADABAD, IN","1990-03-29","0.00","84","94","72"
"IN005010600","AHMADABAD, IN","1990-03-30","0.00","82","94","70"
"IN005010600","AHMADABAD, IN","1990-03-31","0.00","83","95","68"
"IN005010600","AHMADABAD, IN","1990-04-01","0.00","83","96","67"
"IN005010600","AHMADABAD, IN","1990-04-02","0.00","83","97","69"
"IN005010600","AHMADABAD, IN","1990-04-03","0.00","84","98","67"
"IN005010600","AHMADABAD, IN","1990-04-04","0.00","85",,"68"
"IN005010600","AHMADABAD, IN","1990-04-05","0.00","87","101","73"
"IN005010600","AHMADABAD, IN","1990-04-06","0.00","88","100","75"
"IN005010600","AHMADABAD, IN","1990-04-07","0.00","89","102","75"
"IN005010600","AHMADABAD, IN","1990-04-08","0.00","86","100",
"IN005010600","AHMADABAD, IN","1990-04-09","0.00","85","100","72"
"IN005010600","AHMADABAD, IN","1990-04-10","0.00","88","103","73"
"IN005010600","AHMADABAD, IN","1990-04-11","0.00","88","104","74"
"IN005010600","AHMADABAD, IN","1990-04-12","0.00","89","103","77"
"IN005010600","AHMADABAD, IN","1990-04-13","0.00","88","102","76"
"IN005010600","AHMADABAD, IN","1990-04-14","0.00","90","103","76"
"IN005010600","AHMADABAD, IN","1990-04-15","0.00","90","104","76"
"IN005010600","AHMADABAD, IN","1990-04-16","0.00","91","104","77"
"IN005010600","AHMADABAD, IN","1990-04-17","0.00","91","104","77"
"IN005010600","AHMADABAD, IN","1990-04-18","0.00","92","106","78"
"IN005010600","AHMADABAD, IN","1990-04-19","0.00","92","108","76"
"IN005010600","AHMADABAD, IN","1990-04-20","0.00","89","106","76"
"IN005010600","AHMADABAD, IN","1990-04-21","0.00","88","105","76"
"IN005010600","AHMADABAD, IN","1990-04-22","0.00","89","103",
"IN005010600","AHMADABAD, IN","1990-04-23","0.00","92","105","77"
"IN005010600","AHMADABAD, IN","1990-04-24","0.00","93","108","78"
"IN005010600","AHMADABAD, IN","1990-04-25","0.00","94","109",
"IN005010600","AHMADABAD, IN","1990-04-26","0.00","91","108",
"IN005010600","AHMADABAD, IN","1990-04-27","0.00","91","105",
"IN005010600","AHMADABAD, IN","1990-04-28","0.00","92","108","81"
"IN005010600","AHMADABAD, IN","1990-04-29","0.00","92","107","78"
"IN005010600","AHMADABAD, IN","1990-04-30","0.00","90","104","77"
"IN005010600","AHMADABAD, IN","1990-05-01","0.00","90","103","78"
"IN005010600","AHMADABAD, IN","1990-05-02","0.00","93","106","79"
"IN005010600","AHMADABAD, IN","1990-05-03","0.00","90","107",
"IN005010600","AHMADABAD, IN","1990-05-04",,"92","108","79"
"IN005010600","AHMADABAD, IN","1990-05-05","0.00","94","107",
"IN005010600","AHMADABAD, IN","1990-05-06","0.00","94","107","81"
"IN005010600","AHMADABAD, IN","1990-05-07","0.00","98","108","84"
"IN005010600","AHMADABAD, IN","1990-05-08","0.00","98","108","86"
"IN005010600","AHMADABAD, IN","1990-05-09","0.00","97","111","87"
"IN005010600","AHMADABAD, IN","1990-05-10","0.00","100","112","86"
"IN005010600","AHMADABAD, IN","1990-05-11",,"96","109",
"IN005010600","AHMADABAD, IN","1990-05-12",,"92","108",
"IN005010600","AHMADABAD, IN","1990-05-13","0.00","94","107","65"
"IN005010600","AHMADABAD, IN","1990-05-14","0.00","89","106","82"
"IN005010600","AHMADABAD, IN","1990-05-15","0.00","92","108","82"
"IN005010600","AHMADABAD, IN","1990-05-16","0.00","93",,"81"
"IN005010600","AHMADABAD, IN","1990-05-17","0.00","93","107",
"IN005010600","AHMADABAD, IN","1990-05-18","0.00","92","104","83"
"IN005010600","AHMADABAD, IN","1990-05-19","0.00","92","105","82"
"IN005010600","AHMADABAD, IN","1990-05-20","0.00","92","105","81"
"IN005010600","AHMADABAD, IN","1990-05-21","0.00","92","105","83"
"IN005010600","AHMADABAD, IN","1990-05-22","0.00","90","104",
"IN005010600","AHMADABAD, IN","1990-05-23","0.00","90",,"83"
"IN005010600","AHMADABAD, IN","1990-05-24","0.00","94","105","85"
"IN005010600","AHMADABAD, IN","1990-05-25",,"93","104","85"
"IN005010600","AHMADABAD, IN","1990-05-30",,"85","97","81"
"IN005010600","AHMADABAD, IN","1990-05-31","0.72","86","99",
"IN005010600","AHMADABAD, IN","1990-06-01","0.55","86","100","74"
"IN005010600","AHMADABAD, IN","1990-06-02","0.00","90","101","82"
"IN005010600","AHMADABAD, IN","1990-06-03","0.01","90",,"82"
"IN005010600","AHMADABAD, IN","1990-06-04","0.00","92","105","83"
"IN005010600","AHMADABAD, IN","1990-06-05","0.01","89",,"82"
"IN005010600","AHMADABAD, IN","1990-06-06","0.01","92","103","81"
"IN005010600","AHMADABAD, IN","1990-06-07","0.00","91","103","82"
"IN005010600","AHMADABAD, IN","1990-06-08","0.00","93","104","83"
"IN005010600","AHMADABAD, IN","1990-06-09","0.00","91","103","83"
"IN005010600","AHMADABAD, IN","1990-06-10","0.00","91","102","83"
"IN005010600","AHMADABAD, IN","1990-06-11","0.00","92","103","83"
"IN005010600","AHMADABAD, IN","1990-06-12","0.00","92","103","83"
"IN005010600","AHMADABAD, IN","1990-06-13","0.00","92","104",
"IN005010600","AHMADABAD, IN","1990-06-14","0.00","93","104","82"
"IN005010600","AHMADABAD, IN","1990-06-15","0.00","94","106","84"
"IN005010600","AHMADABAD, IN","1990-06-16","0.00","95","106",
"IN005010600","AHMADABAD, IN","1990-06-17","0.00","94","105","84"
"IN005010600","AHMADABAD, IN","1990-06-18","0.03","92","105","75"
"IN005010600","AHMADABAD, IN","1990-06-19","0.00","90","101","84"
"IN005010600","AHMADABAD, IN","1990-06-20","0.00","92","102","83"
"IN005010600","AHMADABAD, IN","1990-06-21","0.00","90",,"83"
"IN005010600","AHMADABAD, IN","1990-06-22",,"90","102","83"
"IN005010600","AHMADABAD, IN","1990-06-23","0.00","91","101","82"
"IN005010600","AHMADABAD, IN","1990-06-24",,"89","97","83"
"IN005010600","AHMADABAD, IN","1990-06-25","0.00","87","97","81"
"IN005010600","AHMADABAD, IN","1990-06-26","0.00","89","99","82"
"IN005010600","AHMADABAD, IN","1990-06-27","0.00","89","100","80"
"IN005010600","AHMADABAD, IN","1990-06-28","0.00","90","99","82"
"IN005010600","AHMADABAD, IN","1990-06-29",,"87","98","83"
"IN005010600","AHMADABAD, IN","1990-06-30","0.02","87","91","82"
"IN005010600","AHMADABAD, IN","1990-07-01","0.00","88","93","82"
"IN005010600","AHMADABAD, IN","1990-07-02","0.01","87","93","83"
"IN005010600","AHMADABAD, IN","1990-07-03","0.00","80","86",
"IN005010600","AHMADABAD, IN","1990-07-04","1.49","79","81","77"
"IN005010600","AHMADABAD, IN","1990-07-05","1.07","83","90","77"
"IN005010600","AHMADABAD, IN","1990-07-06","0.01","81",,"78"
"IN005010600","AHMADABAD, IN","1990-07-07","0.50","81","88","77"
"IN005010600","AHMADABAD, IN","1990-07-08","0.03","83","92","78"
"IN005010600","AHMADABAD, IN","1990-07-09","0.00","87","95",
"IN005010600","AHMADABAD, IN","1990-07-10","0.00","85","92","80"
"IN005010600","AHMADABAD, IN","1990-07-11","0.00","87","94","80"
"IN005010600","AHMADABAD, IN","1990-07-12","0.00","87","96","80"
"IN005010600","AHMADABAD, IN","1990-07-13","0.00","87","96","80"
"IN005010600","AHMADABAD, IN","1990-07-14","0.00","87","97","79"
"IN005010600","AHMADABAD, IN","1990-07-15","0.00","86","96","79"
"IN005010600","AHMADABAD, IN","1990-07-16",,"81","83",
"IN005010600","AHMADABAD, IN","1990-07-17",,"83","94","79"
"IN005010600","AHMADABAD, IN","1990-07-18","0.01","84","90","79"
"IN005010600","AHMADABAD, IN","1990-07-19","0.08","81","89","78"
"IN005010600","AHMADABAD, IN","1990-07-20","0.28","85","95","77"
"IN005010600","AHMADABAD, IN","1990-07-21","0.29","85","95","79"
"IN005010600","AHMADABAD, IN","1990-07-22","0.00","86","94","80"
"IN005010600","AHMADABAD, IN","1990-07-23","0.00","88","96","80"
"IN005010600","AHMADABAD, IN","1990-07-24","0.00","86",,"81"
"IN005010600","AHMADABAD, IN","1990-07-25",,"79","81",
"IN005010600","AHMADABAD, IN","1990-07-26",,"83","91","78"
"IN005010600","AHMADABAD, IN","1990-07-27","0.01","85","94","78"
"IN005010600","AHMADABAD, IN","1990-07-28","0.00","84","90","79"
"IN005010600","AHMADABAD, IN","1990-07-29",,"83","87","78"
"IN005010600","AHMADABAD, IN","1990-07-30",,"84","95","78"
"IN005010600","AHMADABAD, IN","1990-07-31","0.02","83",,"78"
"IN005010600","AHMADABAD, IN","1990-08-01","0.00","82",,
"IN005010600","AHMADABAD, IN","1990-08-02","0.06","80","86",
"IN005010600","AHMADABAD, IN","1990-08-03","0.11","83","90","75"
"IN005010600","AHMADABAD, IN","1990-08-04","0.15","80","87","77"
"IN005010600","AHMADABAD, IN","1990-08-05","0.28","80","85","77"
"IN005010600","AHMADABAD, IN","1990-08-06","0.13","80","86","76"
"IN005010600","AHMADABAD, IN","1990-08-07","0.69","81","86","77"
"IN005010600","AHMADABAD, IN","1990-08-08","0.12","83","89","77"
"IN005010600","AHMADABAD, IN","1990-08-09","0.00","82","89","78"
